g__Acidaminococcus,g__Akkermansia,g__Alistipes,g__Anaerostipes,g__Anaerotruncus,g__Bacteroides,g__Bifidobacterium,g__Blautia,g__Butyricicoccus,g__Butyricimonas,g__Catenibacterium,g__cc_115,g__Cloacibacillus,g__Clostridium,g__Collinsella,g__Coprococcus,g__Defluviitalea,g__Dialister,g__Dorea,g__Eggerthella,g__Enterococcus,g__Escherichia,g__Eubacterium,g__Faecalibacterium,g__Fusobacterium,g__Lachnobacterium,g__Lachnospira,g__Lactobacillus,g__Megasphaera,g__Mogibacterium,g__Odoribacter,g__Oscillospira,g__Parabacteroides,g__Paraprevotella,g__Phascolarctobacterium,g__Prevotella,g__Roseburia,g__Ruminococcus,g__Streptococcus,g__Succinivibrio,g__Sutterella,g__Turicibacter,g__un_f__Barnesiellaceae,g__un_f__Christensenellaceae,g__un_f__Coriobacteriaceae,g__un_f__Erysipelotrichaceae,g__un_f__Lachnospiraceae,g__un_f__Mogibacteriaceae,g__un_f__Prevotellaceae,g__un_f__Rikenellaceae,g__un_f__Ruminococcaceae,g__un_f__S24-7,g__un_f__Victivallaceae,g__un_o__Bacteroidales,g__un_o__Clostridiales,g__un_o__ML615J-28,g__un_o__RF32,g__un_o__RF39,g__un_o__Streptophyta,g__un_o__YS2,g__un_p__Bacteroidetes,Group
1.79688061525192e-05,0.00637892618414433,0.000161719255372673,0.00486954646733271,0.000305469704592827,0.0989182778696183,0.000179688061525192,0.0538345432329476,0.00217422554445483,0.00023359447998275,0,5.39064184575577e-05,0,0.0216883490260907,0,0.0384532451663911,0.000179688061525192,0.0225688205275641,0.0178609933156041,0,1.79688061525192e-05,0.0296844677639618,0.000161719255372673,0.0494501545317329,0,0.000287500898440308,0.0293250916409114,8.98440307625961e-05,0,0.000197656867677711,0.000539064184575577,0.0459462373319917,0.00449220153812981,0.00670236469488967,0.00395313735355423,0.0064508014087544,0.0544634514482858,0.146409832530727,0.0341766693020916,0,0.00303672823977575,0.00123984762452383,0.00592970603033134,0.0126500395313735,0.000269532092287788,0.000826565083015884,0.085513548479839,0.00461798318119744,0.000287500898440308,0.0110328469776468,0.0433227916337239,0.000161719255372673,3.59376123050385e-05,1.79688061525192e-05,0.0563142384819953,1.79688061525192e-05,0.000107812836915115,0.00343204197513117,1.79688061525192e-05,0,0,Normal
5.39064184575577e-05,0.01633364479264,0.0022461007690649,0.0110867533961044,0.000413282541507942,0.143696542801696,0.000125781643067635,0.0574283044634515,0.000952346726083519,8.98440307625961e-05,0,0,0,0.00398907496585927,0,0.0977143678573996,0,8.98440307625961e-05,0.0113383166822396,0,3.59376123050385e-05,3.59376123050385e-05,0,0.0208797527492273,1.79688061525192e-05,0.000179688061525192,0.040142312944728,0.000557032990728096,1.79688061525192e-05,3.59376123050385e-05,0.00172500539064185,0.108711277222741,0.0192445913893481,0,0.032703227197585,0.000826565083015884,0.00977503054697046,0.0992057787680587,0.0208078775246173,1.79688061525192e-05,0.00305469704592827,0,0.00291094659670811,0.00982893696542802,0.00106015956299863,0.00921799755624236,0.0769603967512398,0.00537267303960325,0.000197656867677711,0.0267196147487961,0.0835549486092144,0,0.000916409113778481,1.79688061525192e-05,0.0136742614820671,0,0.00269532092287788,1.79688061525192e-05,0,0.0024257888305901,0.000826565083015884,Normal
0.0489290591533099,0.0041148566089269,0.000449220153812981,0.00422266944584202,0.000485157766118019,0.0783439948249838,5.39064184575577e-05,0.0212211600661252,0.00212031912599727,0.000251563286135269,0,0,0,0.00433048228275713,0,0.0239344497951556,0.0017789118090994,0.000215625673830231,0.00600158125494142,0,0,0.0245992956227988,0.00483360885502767,0.0323438510745346,0,3.59376123050385e-05,0.0391360598001869,3.59376123050385e-05,0.00366563645511392,0.00152734852296413,0.00152734852296413,0.12581758067994,0.0193164666139582,0.010727377273054,0.0445626392582477,0.0457306116581614,0.029486810896284,0.0508157837993244,0.0153633292604039,0,0.00100625314454108,0,0.000952346726083519,0.0178609933156041,3.59376123050385e-05,5.39064184575577e-05,0.0597103428448214,0.0059836124487889,0.000161719255372673,0.0138000431251348,0.097660461438942,0.000323438510745346,0,0.000125781643067635,0.0696830302594696,1.79688061525192e-05,3.59376123050385e-05,0.00138359807374398,0,0,1.79688061525192e-05,Normal
0.000251563286135269,8.98440307625961e-05,0.000251563286135269,0.00386329332279163,0.000143750449220154,0.28516495364048,0.000413282541507942,0.0156508301588442,0.00132969165528642,0.00023359447998275,0,7.18752246100769e-05,0,0.00557032990728096,0,0.0147344210450658,0.000754689858405807,0.0103320635376986,0.00454610795658736,0,0.000251563286135269,0.000736721052253288,0.00734924171638036,0.0558470495220298,0,0.000161719255372673,0.0210414720046,5.39064184575577e-05,3.59376123050385e-05,1.79688061525192e-05,0.00246172644289513,0.0828182275569611,0.0153812980665565,0.031768849277654,0.000269532092287788,0.00120391001221879,0.0432329476029613,0.0382376194925609,0.00147344210450658,0,0.00655861424566952,1.79688061525192e-05,0.00240782002443758,0.00533673542729821,7.18752246100769e-05,0.00154531732911665,0.117515992237476,0.00274922734133544,0,0.0183281822755696,0.0673650542657946,0.000844533889168404,1.79688061525192e-05,0.00684611514410983,0.0653345791705599,0,0.000934377919931,0.00145547329835406,0,5.39064184575577e-05,1.79688061525192e-05,Normal
8.98440307625961e-05,0.000179688061525192,0.000503126572270538,0.00291094659670811,3.59376123050385e-05,0.125422266944584,0.000341407316897865,0.015848487026522,0.00756486739021059,0,0,0,0,0.00619923812261913,0,0.0159562998634371,0.000359376123050385,7.18752246100769e-05,0.00537267303960325,0,0,0.000305469704592827,7.18752246100769e-05,0.141576223675699,0,0.000125781643067635,0.0539782936821678,1.79688061525192e-05,1.79688061525192e-05,5.39064184575577e-05,0.000179688061525192,0.0158664558326745,0.0143570761158629,0,0.0151477035865737,0.0996729677280242,0.0288758714870984,0.16825990081219,0.00104219075684612,0,8.98440307625961e-05,0.000215625673830231,0.000143750449220154,0.000395313735355423,0.000395313735355423,0.00470782721196004,0.062603320635377,0.00070078343994825,0,0.00291094659670811,0.0261086753396104,7.18752246100769e-05,0,0.00132969165528642,0.0370337094803421,3.59376123050385e-05,1.79688061525192e-05,0.00276719614748796,0.000179688061525192,0,0,Normal
5.39064184575577e-05,5.39064184575577e-05,0.000341407316897865,0.00165313016603177,0.000323438510745346,0.122996478113994,0.00222813196291238,0.17724430388845,0.0027132897290304,0.00023359447998275,0.000143750449220154,0,0,0.0115539423560699,0,0.116491770286782,0.00023359447998275,3.59376123050385e-05,0.0357219866312082,0,0.000413282541507942,7.18752246100769e-05,0.00070078343994825,0.064508014087544,0,0.000197656867677711,0.0340508876590239,0.00343204197513117,1.79688061525192e-05,5.39064184575577e-05,0.000125781643067635,0.0351110472220226,0.00851721411629411,0.00310860346438583,0.0242758571120535,0.03273916480989,0.0157227053834543,0.0998526557895493,0.0893229353841731,0,0.0014015668798965,0,0.00023359447998275,0.00309063465823331,0.000107812836915115,0.00871487098397183,0.0200172500539064,0.00283907137209804,0,0.00434845108890965,0.0256235175734924,0.000287500898440308,0.000269532092287788,0,0.00964924890390283,0,0.00540861065190829,0.00657658305182204,0.000107812836915115,0,0,Normal
0,0.00152734852296413,0.000287500898440308,0.00213828793214979,3.59376123050385e-05,0.177513835980737,0.000125781643067635,0.0539423560698627,0.00276719614748796,3.59376123050385e-05,0,0,0,0.00796018112556602,0,0.0256235175734924,0.000610939409185654,0.00136562926759146,0.00506720333501042,0,0.000143750449220154,0.000413282541507942,5.39064184575577e-05,0.0740674189606843,7.18752246100769e-05,0.000431251347660461,0.0217961618630058,3.59376123050385e-05,3.59376123050385e-05,5.39064184575577e-05,0.000826565083015884,0.00483360885502767,0.0152914540357939,0,0.00558829871343348,0.317203335010422,0.0507259397685618,0.0729533529792281,0.00470782721196004,0,0.00528282900884065,0,0.00023359447998275,0.000161719255372673,1.79688061525192e-05,0.00111406598145619,0.0748041400129375,0.000395313735355423,3.59376123050385e-05,0.00724142887946525,0.00323438510745346,0,0,0,0.00264141450442033,0,0.00294688420901315,0,1.79688061525192e-05,0.000125781643067635,0,Normal
7.18752246100769e-05,0.000125781643067635,0,0.00698986559332998,0.000125781643067635,0.172356788614964,7.18752246100769e-05,0.0403040322001006,0.00273125853518292,0.00113203478760871,0,0,0,0.0158664558326745,0,0.0282110256594552,0.000503126572270538,0.000107812836915115,0.00945159203622511,0,0.00528282900884065,0.00472579601811256,3.59376123050385e-05,0.0528642277007116,0.000161719255372673,0.000215625673830231,0.0482642133256666,0.000215625673830231,1.79688061525192e-05,0,0.00154531732911665,0.0437001365629268,0.010278157119241,0.00873283979012434,0.00964924890390283,0.000880471501473442,0.0757385179328685,0.056511895349673,0.00824768202400633,0,0.00253360166750521,0.00023359447998275,0.00192266225831956,0.000395313735355423,0,0.00481564004887515,0.152016100050313,0.00132969165528642,0,0.00970315532236038,0.0316250988284338,0.000754689858405807,0,0,0.0287321210378782,0,0,0.00334219794436858,1.79688061525192e-05,0,0,Normal
0.00862502695320923,0.029414935671674,0.00150937971681161,0.00316250988284338,0.00023359447998275,0.0694494357794868,0.00368360526126644,0.0372313663480198,0.0024257888305901,0.000215625673830231,0,8.98440307625961e-05,0,0.00375548048587652,0,0.0893409041903256,0.000323438510745346,0.0376087112772227,0.0104578451807662,0,0.000341407316897865,0.00438438870121469,0.000952346726083519,0.142007475023359,3.59376123050385e-05,0.000557032990728096,0.0147883274635233,0.00619923812261913,1.79688061525192e-05,0,0.000485157766118019,0.0759541436066988,0.00255157047365773,5.39064184575577e-05,0.000179688061525192,0.00706174081794006,0.0193883418385682,0.0819916624739452,0.00866096456551427,0,0.0014015668798965,0.000143750449220154,0.000557032990728096,0.0303313447854525,0.00168906777833681,0.00632501976568677,0.0451915474735859,0.00425860705814706,0.000575001796880615,0.00530079781499317,0.0620462876446489,8.98440307625961e-05,0.000215625673830231,0.00370157406741896,0.0567454898296557,0.000431251347660461,0.000844533889168404,0.0112305038453245,0,1.79688061525192e-05,0.000161719255372673,Normal
0.000413282541507942,0.00352188600589377,1.79688061525192e-05,0.00070078343994825,0,0.0014015668798965,0.11212535039172,0.0762596133112916,0.000269532092287788,1.79688061525192e-05,0,0.000125781643067635,0,0.00147344210450658,0,0.101397973118666,0,1.79688061525192e-05,0.00797814993171854,1.79688061525192e-05,0.00023359447998275,0.000143750449220154,0,0.00876877740242938,0,1.79688061525192e-05,0.0010242219506936,0.0379141809818156,0.0501868755839862,0.000557032990728096,1.79688061525192e-05,0.00477970243657011,0.000197656867677711,0,0.0069179903687199,0.000179688061525192,0.000575001796880615,0.325684611514411,0.0014914109106591,0,7.18752246100769e-05,0,0,0.000557032990728096,0.00438438870121469,1.79688061525192e-05,0.00664845827643211,0.00237188241213254,1.79688061525192e-05,0.000143750449220154,0.068245525767268,0,0,1.79688061525192e-05,0.0115898799683749,0,0,0.000449220153812981,0,0,0,Normal
7.18752246100769e-05,7.18752246100769e-05,0.00159922374757421,0.00176094300294688,0.000179688061525192,0.0920002875008984,0.00256953927981025,0.0233055415798174,0.00540861065190829,0.000449220153812981,0,0,0,0.0019585998706246,0,0.0352008912527852,0.000107812836915115,0.000359376123050385,0.0113922231006972,0,0,0.000844533889168404,7.18752246100769e-05,0.0606626895709049,0,0.00170703658448933,0.00380938690433408,0.00023359447998275,1.79688061525192e-05,0,0.000323438510745346,0.0370516782864946,0.0124703514698483,0.00345001078128369,0.0264141450442033,0.0209156903615324,0.00993674980234313,0.409796593114353,0.000377344929202904,1.79688061525192e-05,0.000826565083015884,1.79688061525192e-05,0.00070078343994825,0.00152734852296413,0.000125781643067635,0.00377344929202904,0.0248508589089341,0.00319844749514842,0.0125242578883059,0.00713361604255013,0.0401962193631855,0.00742111694099044,0,0,0.0470782721196004,0,1.79688061525192e-05,0.000161719255372673,0,1.79688061525192e-05,0,Normal
0.000664845827643211,0.00190469345216704,0,0.00300079062747071,1.79688061525192e-05,0.00152734852296413,0.00424063825199454,0.143301229066341,0.00129375404298138,1.79688061525192e-05,0,1.79688061525192e-05,0,0.00690002156256738,0,0.0831776036800115,0.000269532092287788,7.18752246100769e-05,0.0123266010206282,0,0.00274922734133544,0.000395313735355423,7.18752246100769e-05,0.00857112053475167,0.000287500898440308,3.59376123050385e-05,0.00120391001221879,0.00269532092287788,1.79688061525192e-05,0.00123984762452383,0,0.0119312872852728,5.39064184575577e-05,0,0.000359376123050385,0.000341407316897865,0.00370157406741896,0.120732408538777,0.122780852440164,0,7.18752246100769e-05,0.0017789118090994,1.79688061525192e-05,0.0022461007690649,0.00977503054697046,0.00688205275641486,0.0300618126931647,0.00995471860849565,0.000107812836915115,0.000610939409185654,0.0645798893121541,3.59376123050385e-05,1.79688061525192e-05,0,0.00648673902105944,0,1.79688061525192e-05,1.79688061525192e-05,5.39064184575577e-05,0,0,CRC
0.000125781643067635,0.000161719255372673,0.000269532092287788,0.00276719614748796,3.59376123050385e-05,0.00549845468267088,5.39064184575577e-05,0.27111334722921,0.00129375404298138,1.79688061525192e-05,0,0,0,0.0033601667505211,0,0.188564651764537,0.00023359447998275,3.59376123050385e-05,0.0198734996046863,0,3.59376123050385e-05,0.00023359447998275,5.39064184575577e-05,0.0306188456838928,0,0.000952346726083519,0.0103680011500036,0.000197656867677711,0,0.000197656867677711,8.98440307625961e-05,0.00675627111334723,0.000287500898440308,0.000539064184575577,0.00930784158700496,0.00521095378423058,0.00154531732911665,0.245831236972616,0.0195500610939409,3.59376123050385e-05,3.59376123050385e-05,8.98440307625961e-05,0.000125781643067635,0.0017789118090994,0.0042047006396895,0.00301875943362323,0.052325163516136,0.00219219435060735,0,0.000988284338388557,0.0151836411988787,0.00023359447998275,0,1.79688061525192e-05,0.0144469201466255,0,0,1.79688061525192e-05,0,0.000287500898440308,0,Normal
