g__Acidaminococcus,g__Akkermansia,g__Alistipes,g__Anaerostipes,g__Anaerotruncus,g__Bacteroides,g__Bifidobacterium,g__Blautia,g__Butyricicoccus,g__Butyricimonas,g__Catenibacterium,g__cc_115,g__Cloacibacillus,g__Clostridium,g__Collinsella,g__Coprococcus,g__Defluviitalea,g__Dialister,g__Dorea,g__Eggerthella,g__Enterococcus,g__Escherichia,g__Eubacterium,g__Faecalibacterium,g__Fusobacterium,g__Lachnobacterium,g__Lachnospira,g__Lactobacillus,g__Megasphaera,g__Mogibacterium,g__Odoribacter,g__Oscillospira,g__Parabacteroides,g__Paraprevotella,g__Phascolarctobacterium,g__Prevotella,g__Roseburia,g__Ruminococcus,g__Streptococcus,g__Succinivibrio,g__Sutterella,g__Turicibacter,g__un_f__Barnesiellaceae,g__un_f__Christensenellaceae,g__un_f__Coriobacteriaceae,g__un_f__Erysipelotrichaceae,g__un_f__Lachnospiraceae,g__un_f__Mogibacteriaceae,g__un_f__Prevotellaceae,g__un_f__Rikenellaceae,g__un_f__Ruminococcaceae,g__un_f__S24-7,g__un_f__Victivallaceae,g__un_o__Bacteroidales,g__un_o__Clostridiales,g__un_o__ML615J-28,g__un_o__RF32,g__un_o__RF39,g__un_o__Streptophyta,g__un_o__YS2,g__un_p__Bacteroidetes,Group
0,0.00162965980851497,0.000305561214096557,0,0,0.453554695457323,0,0.00585658993685068,0.000254634345080464,0.0297922183744143,0,0,0.000407414952128743,0.0116622530046853,0,0.000101853738032186,0.000916683642289672,0.00035648808311265,0.000203707476064372,0.000407414952128743,0,0.00112039111835404,5.09268690160929e-05,0.0912100224078224,0.106895498064779,0,0,0,0.00035648808311265,0,0.0114585455286209,0.017569769810552,0.0351904664901202,0,0.0113057649215726,0.000509268690160929,0.00152780607048279,0.0163984518231819,0.00106946424933795,0,0.00595844367488287,0,0.0215929924628234,0,5.09268690160929e-05,5.09268690160929e-05,0.009319617029945,0.000305561214096557,0,0.0422693012833571,0.0135465471582807,0.0504685271949481,0,0,0.000662049297209208,0,0,0,0,0,0,CRC
0,0,0.00168058667753107,0,0.00127317172540232,0.131034833978407,5.09268690160929e-05,0.0149724994907313,0.00035648808311265,0.00626400488897943,0,0,5.09268690160929e-05,0.0057547361988185,0.000509268690160929,0.00127317172540232,5.09268690160929e-05,0,0.00392136891423915,0.000152780607048279,0.000152780607048279,0.0318802200040742,0.00183336728457934,0.236911794662864,0.012069667956814,0,0,0,0.00132409859441842,0.000152780607048279,0.0028519046649012,0.0381442248930536,0.0430841311876146,0,0.0255652882460786,0.301181503361173,0.00493990629456101,0.0155326950499083,0.00891220207781626,0,0.00529639437767366,0,0.00035648808311265,0.0196577714402119,0.0007129761662253,0,0.00600937054389896,0.0014259523324506,0,0.01094927683846,0.0276023630067223,0.00514361377062538,0,0,0.007129761662253,0,0,0,5.09268690160929e-05,0,0,CRC
0,0,0.000458341821144836,0.00478712568751273,0,0.473161540028519,5.09268690160929e-05,0.00173151354654716,0.00341210022407822,0.00208800162965981,0,0,0,0.0014259523324506,0.00122224485638623,0.0036158077001426,0,0.0112548380525565,0.000662049297209208,0,0,0.00590751680586678,0,0.212874312487268,0.000152780607048279,0,0.0178753310246486,0,0,0,0.00621307801996333,0.0121715216948462,0.0118150336117336,0,0.00728254226930128,0.00101853738032186,0.0699735180281116,0.0104909350173151,0.000305561214096557,0,0.0248523120798533,0,0.0221022611529843,0,0,0.00254634345080464,0.040588714605826,0.000407414952128743,0,0.0150234263597474,0.0149215726217152,0,0,0,0.00351395396211041,0,0,0,0,0,5.09268690160929e-05,Normal
0,0,0,0.000763903035241393,0.000254634345080464,0.80148706457527,0,0.000967610511305765,0.000814829904257486,0,0,0,0,0.00962517824404156,0,0.000305561214096557,0,0.0287227541250764,0.0021389284986759,0,0,0.0110511305764922,0.000305561214096557,0.083876553269505,0,0,0.000101853738032186,0,0,0,0,0.0161438174781014,0,0,0,0,0.000305561214096557,0.00101853738032186,0,0,0,0,0,0,0,0.000763903035241393,0.0138521083723773,0,0,0,0.000407414952128743,0,0,0,5.09268690160929e-05,0,0,0,0,0,0,Normal
0.0140048889794255,0,0.000101853738032186,0,0.00035648808311265,0.559889997962925,0,0.00325931961702995,0.00122224485638623,0.0236809940924832,0,0,0,0.0135974740272968,0,0.000203707476064372,0.000865756773273579,0.000101853738032186,0.000662049297209208,0,0,0.113719698512935,0.00244448971277246,0.000101853738032186,0,0,0.00580566306783459,0,0,0,0.0147687920146669,0.020268893868405,0.088256264004889,0,0.0369729069056834,0.000101853738032186,0.0452230596862905,0.0141576695864738,0.000458341821144836,0,0,0,0,0.000101853738032186,0,0.000152780607048279,0.011509472397637,0.00117131798737014,0,0.0212365043797107,0.0021389284986759,0,0,0,0.00152780607048279,0,0,0,0,0,0,Normal
0,0,0,0.000203707476064372,0,0.582908942758199,0,0.00112039111835404,0.00275005092686902,0,0,0,0,0.026889386840497,0.000305561214096557,0.00269912405785292,0.000101853738032186,0.0197086983092279,0.000865756773273579,5.09268690160929e-05,0,0.0182318191077613,0.000509268690160929,0.0483805255652882,0.0119678142187818,0,0.0498574047667549,0,0.0453249134243227,0,0.000101853738032186,0.00325931961702995,0.0528620900387044,0,0.000152780607048279,5.09268690160929e-05,0.0309126094927684,0.00310653900998167,0.000254634345080464,0,0,0,0,0,0,0.00300468527194948,0.0787838663678957,5.09268690160929e-05,0,0,0.000916683642289672,0,0,0,0.000203707476064372,0,0,0,0,0,0,Normal
0,0,0.00198614789162762,0.000152780607048279,0,0.33876553269505,0,0.00162965980851497,0.00249541658178855,0.00697698105520473,0,0,0,0.00254634345080464,0.000458341821144836,0.0823487471990222,0,0.00127317172540232,0.00173151354654716,0,0,0.000101853738032186,0,0.0600937054389896,0.0137502546343451,0,0.00707883479323691,0,0,0,0.000458341821144836,0.0220004074149521,0.027958851089835,0,0.0273477286616419,0.174577306987166,0.0146669382766348,0.00723161540028519,0,0,0.00982888572010593,0,0.00127317172540232,0.000254634345080464,0,0,0.104552862090039,0.000203707476064372,0.0530657975147688,0.00977795885108984,0.00697698105520473,0.00993073945813811,0,0,0.0064167854960277,0,0,0,0.000101853738032186,0,0,Normal
0,0,0,0.00234263597474027,0,0.621053167651253,0,0.0014259523324506,0.0028519046649012,0.000458341821144836,0,0,0,0.01094927683846,0.000458341821144836,0.00310653900998167,0,0.00152780607048279,0.000916683642289672,0,0,0.00453249134243227,0,0.141118354043593,0,0,0.00881034833978407,0,0.000560195559177022,0,0.000611122428193115,0.00458341821144836,0.00814829904257486,0.00193522102261153,0.0202179669993889,0.000152780607048279,0.0551537991444286,0.032338561825219,0.00122224485638623,0,0.030708902016704,0.00651863923405989,0.000509268690160929,0,0,0.00320839274801385,0.0177734772866164,0.000101853738032186,0,0.00336117335506213,0.00371766143817478,0,0,0,0.000611122428193115,0,0,5.09268690160929e-05,0,0,0,Normal
5.09268690160929e-05,0,0.0007129761662253,0.00106946424933795,0.000101853738032186,0.360358525157873,0,0.00198614789162762,0.00234263597474027,0.00555102872275413,0,0,0,0.00300468527194948,0.00112039111835404,0.00957425137502546,0,0,0.00183336728457934,0,0,0.159859441841516,0.0107964962314117,0.0743532287634956,0,0,0.014819718883683,0,0.00463434508046445,0,0.00346302709309432,0.0255652882460786,0.0157873293949888,0,0.0214911387247912,0,0.0183845997148095,0.00662049297209208,0.000611122428193115,0,0.0218985536769199,0,0.00825015278060705,0.000305561214096557,0.000101853738032186,0.00106946424933795,0.0414544713790996,0.000152780607048279,0,0.0353432470971685,0.0852515787329395,0,0,0,0.00412507639030352,0,0,0.00422693012833571,0.00473619881849664,0,0,Normal
0,0,0.000458341821144836,0.00280097779588511,0,0.292422081890405,0,0.00371766143817478,0.00101853738032186,0.00275005092686902,0,0,0,0.012069667956814,0,0.00987981258912202,5.09268690160929e-05,0.026889386840497,0.00336117335506213,0,0,0.00193522102261153,5.09268690160929e-05,0.275667141984111,0,0,0.0645752699124058,0.000101853738032186,0,0,0.00407414952128743,0.00799551843552658,0.0141067427174577,0,0,0,0.0972703198207374,0.035088612752088,0.00035648808311265,0,0.00794459156651049,0.000967610511305765,0.00275005092686902,0,0,0.00473619881849664,0.031778366266042,5.09268690160929e-05,0,0.0194540639641475,0.0305051945406396,0,0,0,0.0210837237726625,0,0,0.0155326950499083,0,0,0,Normal
