g__Acidaminococcus,g__Akkermansia,g__Alistipes,g__Anaerostipes,g__Anaerotruncus,g__Bacteroides,g__Bifidobacterium,g__Blautia,g__Butyricicoccus,g__Butyricimonas,g__Catenibacterium,g__cc_115,g__Cloacibacillus,g__Clostridium,g__Collinsella,g__Coprococcus,g__Defluviitalea,g__Dialister,g__Dorea,g__Eggerthella,g__Enterococcus,g__Escherichia,g__Eubacterium,g__Faecalibacterium,g__Fusobacterium,g__Lachnobacterium,g__Lachnospira,g__Lactobacillus,g__Megasphaera,g__Mogibacterium,g__Odoribacter,g__Oscillospira,g__Parabacteroides,g__Paraprevotella,g__Phascolarctobacterium,g__Prevotella,g__Roseburia,g__Ruminococcus,g__Streptococcus,g__Succinivibrio,g__Sutterella,g__Turicibacter,g__un_f__Barnesiellaceae,g__un_f__Christensenellaceae,g__un_f__Coriobacteriaceae,g__un_f__Erysipelotrichaceae,g__un_f__Lachnospiraceae,g__un_f__Mogibacteriaceae,g__un_f__Prevotellaceae,g__un_f__Rikenellaceae,g__un_f__Ruminococcaceae,g__un_f__S24-7,g__un_f__Victivallaceae,g__un_o__Bacteroidales,g__un_o__Clostridiales,g__un_o__ML615J-28,g__un_o__RF32,g__un_o__RF39,g__un_o__Streptophyta,g__un_o__YS2,g__un_p__Bacteroidetes,Group
0,0.00827890019747835,0.00227859638462707,0.00212668995898527,0.000151906425641805,0.312775330396476,0.0034178945769406,0.0193680692693301,0.00212668995898527,0.00106334497949263,0,0.000151906425641805,0,0.00212668995898527,0.000303812851283609,0.0150387361385387,0.000151906425641805,0.0267355309129576,0.00470909919489594,0,0.000151906425641805,0.0140513443718669,0,0.105802825459517,0,0.000759532128209023,0.000683578915388121,0.000531672489746316,0,0,0.00303812851283609,0.0303812851283609,0.0538508278900197,0,0,0.0136715783077624,0.0259000455719277,0.0224821509949871,0.00212668995898527,0,0.0190642564180465,0.000151906425641805,0.0273431566155248,0.000683578915388121,0.00243050281026887,0.0032659881512988,0.0290900805104056,0.000607625702567219,0,0.0805104055901565,0.00881057268722467,0.0185325839283002,0,7.59532128209023e-05,0.109372626462099,7.59532128209023e-05,0.00174692389488075,0.000303812851283609,0,0.00470909919489594,0,CRC
0.000151906425641805,0.0142032507975087,0.00577244417438858,0.00189883032052256,0.000455719276925414,0.386753759684035,0.000379766064104512,0.00736746164362753,0.00098739176667173,7.59532128209023e-05,7.59532128209023e-05,0,0,0.00106334497949263,7.59532128209023e-05,0.0121525140513444,0,0.00167097068205985,0.00212668995898527,7.59532128209023e-05,0.000227859638462707,0.0121525140513444,0.000303812851283609,0.0617499620233936,0.00592435060003038,0,0.00167097068205985,7.59532128209023e-05,0.00121525140513444,0.000303812851283609,0.0033419413641197,0.0900045571927693,0.0510405590156464,0.00151906425641805,0.0031900349384779,0.0180768646513748,0.00516481847182136,0.0660033419413641,0.000835485341029926,0.0242290748898678,0.0587877867233784,7.59532128209023e-05,0.00303812851283609,0.00729150843080662,0.000531672489746316,0.00189883032052256,0.0133677654564788,0.00151906425641805,0.000227859638462707,0.0793711073978429,0.0140513443718669,0.000227859638462707,7.59532128209023e-05,0.000151906425641805,0.00774722770773204,0,0,7.59532128209023e-05,0,0,0.00767127449491114,CRC
0,7.59532128209023e-05,0.00136715783077624,0.00303812851283609,7.59532128209023e-05,0.191250189883032,0.00486100562053775,0.035773963238645,0.00159501746923895,0.00220264317180617,0.000683578915388121,0,0,0.00258240923591068,7.59532128209023e-05,0.0117727479872399,7.59532128209023e-05,0.000531672489746316,0.0098739176667173,7.59532128209023e-05,0.000227859638462707,0.0153425489898223,0.0328117879386298,0.126310192921161,0.000151906425641805,0.00478505240771685,0.00607625702567219,0,0,0.000911438553850828,0.00364575421540331,0.0308370044052863,0.0142792040103296,0,0.00873461947440377,0.10352422907489,0.052103903995139,0.0821813762722163,0.00250645602308978,0,0.00691174236670211,0.000151906425641805,0.00683578915388121,0.00113929819231353,0.000303812851283609,0.00858271304876196,0.0385082789001975,0.00121525140513444,0.00713960200516482,0.0511924654412882,0.0375968403463467,0,0.00098739176667173,0.0628133070028862,0.0119246544128817,0,0,0.000151906425641805,0,0,0.000227859638462707,CRC
0.000227859638462707,0.00121525140513444,0.00136715783077624,0.0828649551876044,7.59532128209023e-05,0.281786419565548,0.00106334497949263,0.0110132158590308,0.000379766064104512,0.00470909919489594,0.00151906425641805,0,0,0.00220264317180617,7.59532128209023e-05,0.0131399058180161,0.000151906425641805,0.00189883032052256,0.00531672489746316,0,7.59532128209023e-05,0.0418502202643172,0.00508886525900046,0.0678262190490658,0.00136715783077624,0.000151906425641805,0.00600030381285128,0,0,0.000607625702567219,0.0107094030077472,0.0473188515874221,0.0150387361385387,0.0064560230897767,0.000227859638462707,0.104435667628741,0.0099498708795382,0.0321282090232417,7.59532128209023e-05,0,0.00691174236670211,0,0.00675983594106031,0.000303812851283609,0.000303812851283609,0.000151906425641805,0.0288622208719429,0.00113929819231353,0.00167097068205985,0.0417742670514963,0.0206592738872854,0.02020355461036,0.00129120461795534,0.000683578915388121,0.0473948048002431,0.0176970985872702,0.00212668995898527,0.0156463618411059,0,0,0,CRC
0.000455719276925414,0.00372170742822421,0.00151906425641805,0.0579523013823485,0.000151906425641805,0.320370651678566,0.000531672489746316,0.00888652590004557,0.00098739176667173,0.00501291204617955,0.00113929819231353,0,0,0.00296217530001519,7.59532128209023e-05,0.0172413793103448,7.59532128209023e-05,0.00106334497949263,0.0064560230897767,0,0,0.0423818927540635,0.00349384778976151,0.0830168616132462,0.000531672489746316,0.000455719276925414,0.00630411666413489,0,0,0.000607625702567219,0.00751936806926933,0.0432933313079143,0.029545799787331,0.00820294698465745,0.000379766064104512,0.0739784292875589,0.00630411666413489,0.0291660337232265,0.000227859638462707,0,0.0097979644538964,0,0.00850675983594106,0.000607625702567219,0.000303812851283609,0.000227859638462707,0.0248367005924351,0.00151906425641805,0.00356980100258241,0.063724745556737,0.0204314142488227,0.0172413793103448,0.000455719276925414,0.000683578915388121,0.0358499164514659,0.0064560230897767,0.00167097068205985,0.0106334497949263,0,0,0,CRC
0,0,0.00136715783077624,0.00106334497949263,0,0.438781710466353,0.038888044964302,0.00691174236670211,0.000531672489746316,0,0,0,0,0.00205073674616436,0,0.00379766064104512,0.000151906425641805,0.00797508734619474,0.00250645602308978,7.59532128209023e-05,0,0.0321282090232417,0.00106334497949263,0.00478505240771685,0,0,0.00364575421540331,0,0,0,0.000455719276925414,0.0154185022026432,0.0389639981771229,0,0,7.59532128209023e-05,0.155780039495671,0.16329940756494,0.000151906425641805,0,0.00592435060003038,0,0.00349384778976151,0,0,0.000759532128209023,0.018684490353942,0.000303812851283609,0,0.00554458453592587,0.00440528634361234,0,0,0,0,0,0.00858271304876196,0,0,0,0,Normal
0,0,0.000683578915388121,0,0.000151906425641805,0.682363663982987,0.0215707124411363,0.0632690262798116,0.000759532128209023,0,0,7.59532128209023e-05,0,0.00243050281026887,7.59532128209023e-05,0.00767127449491114,0,0.00273431566155248,0.00098739176667173,0,0,0.00159501746923895,0.000379766064104512,0.0465593194592131,0,0,0.00751936806926933,0,0,0,0.00189883032052256,0.00410147349232873,0.0142792040103296,0,0,0.000227859638462707,0.00417742670514963,0.0424578459668844,0.000835485341029926,0,0.011696794774419,7.59532128209023e-05,0.00159501746923895,0,0,7.59532128209023e-05,0.021798572079599,0.000227859638462707,0,0.0385082789001975,0.00136715783077624,0,0,0,0.000151906425641805,0,0.00501291204617955,0,0,0,0,Normal
0,0.00227859638462707,0.000379766064104512,0.00258240923591068,0,0.0712441136260064,0.0111651222846726,0.0488379158438402,0.00432933313079143,0.00235454959744797,0,0,0,0.003114081725657,0.000759532128209023,0.0854473644235151,0.000151906425641805,0.000759532128209023,0.010861309433389,0,0,0.000379766064104512,7.59532128209023e-05,0.12623423970834,0,0.00265836244873158,0.0232416831231961,7.59532128209023e-05,0,0,0.000227859638462707,0.0268114841257785,0.00835485341029926,0.0678262190490658,0.000607625702567219,0.144463010785356,0.0267355309129576,0.0772444174388577,0.0232416831231961,0,0.00129120461795534,0.000151906425641805,0.0066079295154185,0.00949415160261279,0.00584839738720948,0.00265836244873158,0.0551420325079751,0.00113929819231353,0.00167097068205985,0.0352422907488987,0.0274191098283457,0.00129120461795534,0,0,0.0407868752848245,0,0,0.00106334497949263,7.59532128209023e-05,0,0,Normal
0,0,0,7.59532128209023e-05,0.00113929819231353,0.710694212365183,0.017849005012912,0.0368373082181376,0.000455719276925414,0,0,0,0,0.00394956706668692,0.00136715783077624,0.0344068054078688,0,0.000835485341029926,0.0248367005924351,0.000683578915388121,0.000151906425641805,0.0120765608385235,0.0171654260975239,0.0154185022026432,0.000227859638462707,0,0.000151906425641805,0,0,0,0,0.00235454959744797,0.00797508734619474,0,0,0.00136715783077624,0.00463314598207504,0.0249886070180769,0.00136715783077624,0,0.000151906425641805,0,0,0,0.0467871790976758,0.000151906425641805,0.0210390399513899,0.00273431566155248,0,0,0.00136715783077624,0,0,0,0.000303812851283609,0,0,0,0,7.59532128209023e-05,0,Normal
0.0195199756949719,0.0306091447668236,0.00372170742822421,0,0.000683578915388121,0.266747683427009,0.0267355309129576,0.168236366398299,0.00250645602308978,0.000303812851283609,0,0,0,0.00379766064104512,0.000303812851283609,0.0254443262950023,7.59532128209023e-05,0,0.000151906425641805,7.59532128209023e-05,0.000303812851283609,0.0599270849156919,0.00167097068205985,0.00303812851283609,0,0.000151906425641805,7.59532128209023e-05,0.00129120461795534,0.0278748291052712,0,0.000303812851283609,0.00638006987695579,0.00759532128209023,0,0.00144311104359714,0.000151906425641805,0.00683578915388121,0.11787938629804,0.0145070636487923,0,7.59532128209023e-05,0,0,0.000379766064104512,0.00265836244873158,0,0.0032659881512988,0.000759532128209023,0.000835485341029926,0.123651830472429,0.0133677654564788,0,0,0,0.000151906425641805,0,0,0,7.59532128209023e-05,0.000151906425641805,0,Normal
